Subject_ID Activity tBodyAcc-mean-X tBodyAcc-mean-Y tBodyAcc-mean-Z tBodyAcc-std-X tBodyAcc-std-Y tBodyAcc-std-Z tGravityAcc-mean-X tGravityAcc-mean-Y tGravityAcc-mean-Z tGravityAcc-std-X tGravityAcc-std-Y tGravityAcc-std-Z tBodyAccJerk-mean-X tBodyAccJerk-mean-Y tBodyAccJerk-mean-Z tBodyAccJerk-std-X tBodyAccJerk-std-Y tBodyAccJerk-std-Z tBodyGyro-mean-X tBodyGyro-mean-Y tBodyGyro-mean-Z tBodyGyro-std-X tBodyGyro-std-Y tBodyGyro-std-Z tBodyGyroJerk-mean-X tBodyGyroJerk-mean-Y tBodyGyroJerk-mean-Z tBodyGyroJerk-std-X tBodyGyroJerk-std-Y tBodyGyroJerk-std-Z tBodyAccMag-mean tBodyAccMag-std tGravityAccMag-mean tGravityAccMag-std tBodyAccJerkMag-mean tBodyAccJerkMag-std tBodyGyroMag-mean tBodyGyroMag-std tBodyGyroJerkMag-mean tBodyGyroJerkMag-std fBodyAcc-mean-X fBodyAcc-mean-Y fBodyAcc-mean-Z fBodyAcc-std-X fBodyAcc-std-Y fBodyAcc-std-Z fBodyAcc-meanFreq-X fBodyAcc-meanFreq-Y fBodyAcc-meanFreq-Z fBodyAccJerk-mean-X fBodyAccJerk-mean-Y fBodyAccJerk-mean-Z fBodyAccJerk-std-X fBodyAccJerk-std-Y fBodyAccJerk-std-Z fBodyAccJerk-meanFreq-X fBodyAccJerk-meanFreq-Y fBodyAccJerk-meanFreq-Z fBodyGyro-mean-X fBodyGyro-mean-Y fBodyGyro-mean-Z fBodyGyro-std-X fBodyGyro-std-Y fBodyGyro-std-Z fBodyGyro-meanFreq-X fBodyGyro-meanFreq-Y fBodyGyro-meanFreq-Z fBodyAccMag-mean fBodyAccMag-std fBodyAccMag-meanFreq fBodyBodyAccJerkMag-mean fBodyBodyAccJerkMag-std fBodyBodyAccJerkMag-meanFreq fBodyBodyGyroMag-mean fBodyBodyGyroMag-std fBodyBodyGyroMag-meanFreq fBodyBodyGyroJerkMag-mean fBodyBodyGyroJerkMag-std fBodyBodyGyroJerkMag-meanFreq
7 WALKING_UPSTAIRS 0.24870692307843137 -0.027563900560784314 -0.1437696888039216 -0.2948729744509804 -0.32616002254901955 -0.14566502563921566 0.81874656 -0.24095094411764706 -0.40359970960784314 -0.9328230533333335 -0.9397742554901961 -0.8816759096078431 0.0724649938509804 -0.0008123870784313711 -7.451966666666524e-05 -0.41515311588235293 -0.5198975956862745 -0.6078084362745098 -0.13877810802941182 -0.0024716197299999966 0.1392170715098039 -0.363853236862745 -0.5729968207843138 -0.34898005141176486 -0.08566408666470589 -0.048221910519607857 -0.07245174782745098 -0.6168126592156863 -0.671243739607843 -0.6821841756862745 -0.19807443797843136 -0.33474460745098034 -0.19807443797843136 -0.33474460745098034 -0.4586952323529412 -0.4712657109803922 -0.23909916562745098 -0.41814485215686276 -0.6619697719607841 -0.6764280725490197 -0.3361994264705883 -0.3815905231372548 -0.31746102137254906 -0.27987008621568626 -0.34102555294117654 -0.12491226944313726 -0.43268459019607847 -0.13507917679019607 -0.27373052136058823 -0.45464788196078426 -0.53707567 -0.5817645268627453 -0.4269740256862744 -0.5341913025490195 -0.6319196088235296 -0.39118254962941174 -0.4253138222941176 -0.6275554737254901 -0.38388934274509806 -0.5679202664705882 -0.4081502666666668 -0.36863696147058816 -0.5799646147058825 -0.3930628906470588 -0.32934593664705886 -0.05411753604313727 -0.34610557525490193 -0.37861876156862756 -0.4153071066666665 -0.08922781534117646 -0.4547832474509805 -0.49744136313725473 0.045863645860784306 -0.5339829458823528 -0.4449944818823529 -0.16520089664845097 -0.6733272819607843 -0.7040909678431372 0.047334927254901966
7 WALKING_DOWNSTAIRS 0.28030707999999993 -0.016633237297872337 -0.09693830858723408 0.06608156009787235 -0.13817907273404256 -0.06364024477553192 0.9306236327659576 -0.12987167306382977 -0.15493553854468087 -0.9648759629787232 -0.9526786936170212 -0.92875646893617 0.0968926184638298 -0.019106107517021274 -0.016039039251063834 0.028503392728723397 -0.2962796747595744 -0.3471077580212765 -0.10540961296170208 -0.04971746060638298 0.11689476904276595 -0.407744096 -0.29262613606382976 -0.40105141553191487 -0.05972735126808508 -0.03819042757446808 -0.07894693425531915 -0.5107310182978723 -0.29952020520851075 -0.4252003715531914 0.019879528585106384 0.21454402808872336 0.019879528585106384 0.21454402808872336 -0.17031961937297868 0.09018362805106382 -0.18874081887234048 -0.25975160344680853 -0.39922995914893616 -0.2947786769361701 0.04434283153191489 -0.14530231144680847 -0.13921622210638296 0.0730110797851064 -0.1901871412978724 -0.10012149252978723 -0.3656505494468085 -0.03147366158297872 0.08244242444042553 -0.03052266861914893 -0.31623651031914896 -0.29649490276595736 -0.00426289144680852 -0.324378560319149 -0.397774503468085 -0.33362728897872335 -0.41419628408510645 -0.38202415151063834 -0.33930146999999994 -0.21444307293617035 -0.2996002676808509 -0.4327309744468087 -0.35171774319148935 -0.4951200531914894 -0.21986770203404254 0.2005662714523403 0.007637194600000004 0.2189110661914894 0.021444097689361702 0.0038029811063829784 0.06738988610638295 0.10785684030212767 -0.0373844402161702 -0.25504505740425537 -0.3969096517021277 0.2352009264893616 -0.2890966771914894 -0.35354469567872343 0.08194636595851064
7 SITTING 0.2846746372916667 -0.014610975803750008 -0.12246459762500002 -0.9726683745833332 -0.9094546985416668 -0.8565329414374999 0.9691478243750002 0.006088466460416667 0.06496362503541667 -0.9570824333333333 -0.9454362645833333 -0.8686025354166668 0.06685197931249998 0.011686341931041669 0.016200414196458335 -0.9821580981249999 -0.969458676458333 -0.9722564727083335 -0.04963797197124997 -0.033611964656250014 0.02594766551458333 -0.9418709533333333 -0.9441243364583333 -0.9370212085416667 -0.09381556250833334 -0.039644488500000005 -0.04545662691666668 -0.9743690456250002 -0.9810246806249997 -0.9809546654166666 -0.9184321070833336 -0.8819576197708335 -0.9184321070833336 -0.8819576197708335 -0.9765596764583333 -0.9702432741666662 -0.8978705349999999 -0.8980633143750002 -0.9816651222916666 -0.9762144302083332 -0.9726971268750001 -0.9314906337499997 -0.9046753379166667 -0.9728799660416666 -0.9046291958333331 -0.8440830529166669 -0.033431222662499996 0.014716671166666662 -0.1017660835625 -0.9820372439583335 -0.9694236129166667 -0.9685035047916668 -0.9840263443749998 -0.9718149802083337 -0.974699194375 0.1801325815083333 -0.08150213235208331 -0.08575275804166664 -0.9436317574999998 -0.9566780650000001 -0.9474199325 -0.9427264225000002 -0.9382447200000001 -0.9398260181250002 -0.07163023047500003 -0.308762329160625 -0.01877395865833333 -0.9089567762500003 -0.8869156382500002 -0.011233011187499994 -0.9709541841666666 -0.9684948675000001 0.18122972524999995 -0.9330819552083333 -0.895804978125 -0.14283089138333332 -0.9786349914583333 -0.97496593875 0.05536389189583335
7 STANDING 0.2827235394339623 -0.014574034103773587 -0.09977783032075473 -0.9793075703773584 -0.9234009218867922 -0.9170641684905662 0.9587286879245283 -0.11760704892452833 -0.051657372132075476 -0.9879175039622644 -0.9661629986792455 -0.9391610147169809 0.07519151128301889 0.0069470035407547155 -0.010842029403584908 -0.976403544716981 -0.9658106096226415 -0.9720600532075473 -0.029158221254528296 -0.07743364433962262 0.08510450005660376 -0.9452476873584903 -0.9496469467924531 -0.9516307773584903 -0.09015396621698116 -0.04127976118867924 -0.054539001547169806 -0.9659833975471699 -0.9768377573584905 -0.9781667909433965 -0.9427246592452833 -0.9335901567924532 -0.9427246592452833 -0.9335901567924532 -0.9733813062264152 -0.9685663560377356 -0.9434255645283018 -0.9184389588679245 -0.9773770830188678 -0.97210793 -0.976681834339623 -0.941883783773585 -0.9385505198113206 -0.9805413360377361 -0.919118753018868 -0.9123588137735845 -0.07970472824528302 -0.15973005900377363 0.000988940107547169 -0.9763230862264151 -0.9671650930188679 -0.9682296430188675 -0.9787290828301886 -0.966850290188679 -0.974533710754717 0.09877485368900002 -0.18847973546603775 -0.08916020629075472 -0.938121637735849 -0.9575486713207545 -0.9571650562264148 -0.947891986226415 -0.9458181577358489 -0.9543394064150945 -0.18805760598113208 -0.2984486981509434 -0.1881166280339622 -0.9456114503773584 -0.9372879650943396 -0.028845177329320754 -0.9674178883018868 -0.9690921618867924 0.2567594398603775 -0.9387049849056603 -0.9198481390566037 -0.1871816700207547 -0.9736711686792452 -0.9718994183018866 0.09547074003773584
7 LAYING 0.25017669403846154 -0.02044115168846154 -0.10136103657692307 -0.9365136099999998 -0.926262668653846 -0.9529783659615383 -0.502814250576923 0.393444278076923 0.9075378234615386 -0.9142212700961536 -0.9555435492307691 -0.9619089844230768 0.0968904018076923 0.025062418363461545 -0.013165391820576926 -0.980977756153846 -0.9730931601923073 -0.9729830642307689 -0.0028264191309615365 -0.13360569505769224 0.15592002976923072 -0.9601268224999997 -0.9450719353846153 -0.9552948905769233 -0.1059442434846154 -0.0358897425826923 -0.06719017946153846 -0.9738372324999998 -0.9764837273076924 -0.9888718782692306 -0.9363920238461539 -0.907039513153846 -0.9363920238461539 -0.907039513153846 -0.9801272396153846 -0.9673109323076923 -0.9157936348076922 -0.9186624590384618 -0.9830088290384614 -0.9712051378846154 -0.953424245576923 -0.9421939538461537 -0.9586116446153846 -0.9311205805769233 -0.9229179023076923 -0.9533806463461539 -0.6359130463461539 -0.043829266580769216 0.23711198732307695 -0.9803930469230769 -0.9725316488461536 -0.9695249776923078 -0.9835601753846153 -0.975886145 -0.9750729951923076 0.020715920296153836 -0.0451342616019231 0.0945605852 -0.9536845476923081 -0.9575702076923073 -0.9569053109615386 -0.9623482544230768 -0.9397278736538459 -0.9588764125 -0.13974522508307688 -0.4537256447692309 0.014468287107499981 -0.9279768806346157 -0.9105424629192308 -0.12909102516923074 -0.9680662592307693 -0.9653592280769229 0.2176052867038461 -0.9411307192307691 -0.9188925186538464 -0.2657844910923078 -0.9741179121153846 -0.9694030353846157 0.1044229529230769
8 WALKING 0.27468631 -0.018662886531041662 -0.10725209083333336 -0.1736057360020833 0.38078205270833326 -0.1420885318125 0.9135863479166666 -0.21710219458333327 -0.18626783696202084 -0.9747520502083332 -0.9567815056249999 -0.9566401047916666 0.07033934908333334 -0.00603947514583333 -0.0006737988768750015 -0.2586886278125 0.23398754445833328 -0.3832005964791667 0.023508822825416668 -0.09579179053500002 0.050965791539583326 -0.1992097184375 -0.21199727750000005 -0.07544478423958334 -0.13588643136041667 -0.03148809055416666 -0.052268396533333324 -0.24608275043749997 -0.4280557002083332 -0.3884469716666667 0.051678627810416655 -0.18040728259999994 0.051678627810416655 -0.18040728259999994 -0.06683224304333331 -0.18457105397916665 -0.003102438201250002 -0.23874670395833333 -0.3391292695833333 -0.5029572554166666 -0.24738901187500006 0.3169823933333334 -0.23863459479166668 -0.14838685885833333 0.32484493125 -0.1584373419708333 -0.3808924057708334 0.003561637641666665 0.11194720535416669 -0.3111987110416667 0.07968328724166668 -0.36156326208333334 -0.27144818529166664 0.31588353647916656 -0.4044825094374998 -0.3458981154166667 -0.4192779011875 -0.24748539921249998 -0.10206305380833335 -0.2597296923333335 -0.13290219947916668 -0.23425200589583337 -0.19080572149999994 -0.14297423481250005 -0.17603206566666665 -0.10288160756041669 -0.21880075376041666 -0.09521728274374998 -0.3608189785416666 0.2040808879166667 -0.12383440976666664 -0.2764361301250001 0.1761898762666667 -0.3012418486458334 -0.3274595778958333 0.08900057379520836 -0.4730262308333335 -0.5812401908333334 0.29459000666666674
8 WALKING_UPSTAIRS 0.2588801520487805 -0.028241513634146346 -0.1151221199512195 -0.17171217463414634 0.34876873317073165 0.1211872787902439 0.8603687187804879 -0.291341491707317 -0.1923069606317073 -0.9266732878048782 -0.9310320685365855 -0.876168930487805 0.08138168093951222 0.014120592097560974 -0.06745839192682929 -0.1866188952682927 -0.012350110492682927 -0.44751817909756103 0.19270447595121948 -0.20420535608780488 -0.07245460258048782 -0.3674283672195121 -0.06669808614146341 0.3375264774365853 -0.1554456741487805 -0.027919577097560974 -0.05340903824390242 -0.4050706919512195 -0.4246756734146342 -0.4303666587804878 0.12102662919512193 -0.22720025421951232 0.12102662919512193 -0.22720025421951232 -0.14149461346585365 -0.22829636414634147 0.16644799099999996 -0.10932792382926829 -0.4006640141463414 -0.4939750317073171 -0.1664110653878049 0.2634313998780488 -0.07294969411219511 -0.1752849901707317 0.30540146 0.13376619357804878 -0.29011782780487816 -0.10025440591707317 -0.19185265643902438 -0.2002772491658536 -0.02579525906341463 -0.38665580365853663 -0.2473366179512195 -0.07008214644390245 -0.5082483168292683 -0.11598956471268296 -0.34402993234146334 -0.368783012195122 -0.24026076168292676 -0.11316214446097558 0.16597418695121952 -0.40995558078048777 -0.047880251258536594 0.2632028784292683 -0.22104497921951224 -0.18440375549024393 -0.29623466650487806 -0.13026451905121952 -0.40928285170731715 0.20707128955829265 -0.1318505674609756 -0.37926649978048776 0.27454925895121957 -0.22961095260975606 -0.1833256471341463 -0.12811500334146345 -0.4632705780487804 -0.5757332907317075 0.2516633182439025
8 WALKING_DOWNSTAIRS 0.2834840892105262 -0.02110586749736842 -0.10759813539473685 0.024139347373684214 0.3438262731052632 0.1337170395 0.9140234984210526 -0.18761024342105265 -0.1418179349636842 -0.9457665615789472 -0.9415809344736843 -0.8971900126315787 0.11893808834210529 -0.03801938462105261 -0.03943561576315789 0.25014372452105266 0.2881407187894736 -0.013513626899999999 -0.12118962597368418 -0.050076017334210535 0.11414385515236845 -0.2584308855315789 0.024313120773684214 -0.12956524271052627 -0.03492834897105263 -0.05349696927947369 -0.08679032970789474 -0.2678878973289473 -0.07045265108421055 -0.18960444349999997 0.17659931181842106 0.13133786723684207 0.17659931181842106 0.13133786723684207 0.262628490268421 0.2534082561 0.09934297440789475 -0.04662918720789475 -0.12618914289473682 -0.1574848668421053 0.13659019986052628 0.38841277976315786 0.1595897565342105 -0.02604632600789474 0.23218407805263153 0.02149148401052632 -0.20075785100000004 0.05115554783157896 0.22307848956315793 0.21484140281578945 0.22063968786842109 0.05860968904473685 0.1726589820657895 0.27394379177368416 -0.08466741868421049 -0.17099789719736846 -0.33765096523684207 -0.18039133852368422 -0.13074044523684214 0.11609087902631575 0.027749806517631582 -0.302735102631579 -0.0461356322868421 -0.2682534062105264 -0.17717295876052627 0.0716794237631579 -0.005130401907894744 0.30162675731578953 -0.15614109357894732 0.22914456958157897 0.3315284599210527 0.1347347312368421 0.18142253596578947 -0.0003627296736842168 -0.2555903142105263 0.26767598286842104 -0.12517958674473684 -0.26298447 0.24284361873684204
8 SITTING 0.26749147293478265 -0.006725506213043477 -0.10446104913043477 -0.9790261523913045 -0.9273319970217393 -0.9395530302173911 0.8324538780434783 0.24009511706521747 0.26389518552173924 -0.966757967173913 -0.9374623013695652 -0.9354753315217395 0.07867137610869566 -0.006575163067130434 -0.010680892006956521 -0.9851887536956522 -0.9807846060869564 -0.9852858071739129 -0.0547396987173913 -0.09550892365217391 0.07160488097826088 -0.9845240528260872 -0.9715006967391303 -0.959623548478261 -0.09231502504347824 -0.04026737706521739 -0.04457322402173913 -0.9932646473913044 -0.9888762767391306 -0.9852414054347828 -0.9521397043478261 -0.9299436156304351 -0.9521397043478261 -0.9299436156304351 -0.9860615121739131 -0.980667377391304 -0.9326822432608693 -0.9530016321739128 -0.9918074280434783 -0.9867566708695648 -0.9811429097826085 -0.9442197182608696 -0.9594362758695653 -0.9782567306521741 -0.9238299693478262 -0.9338898465217389 -0.16418737309782608 0.10727833851956521 0.060048457826086976 -0.984977270652174 -0.9802211045652175 -0.9829953110869567 -0.9869136106521736 -0.9830387834782613 -0.986185349347826 0.2278286170000001 0.052715700315217384 0.008837680815217382 -0.9822003097826086 -0.9765898900000003 -0.9617986769565219 -0.9853393015217388 -0.9689244332608699 -0.9626322539130434 0.11674155682391306 -0.2611394495130434 -0.043017655846956514 -0.947981783478261 -0.93172124 0.12154300109217386 -0.9809322923913044 -0.9793202117391304 0.3067875609130435 -0.9658067893478259 -0.9532511565217391 -0.14112620267391304 -0.9877306041304349 -0.9861472626086957 0.16663874778260865
8 STANDING 0.2796209861111111 -0.014811306714814818 -0.10611499683703703 -0.9888154181481481 -0.9384794290740742 -0.9260652551851852 0.9576699211111109 -0.09046034882148148 -0.0979392024814815 -0.9876902172222222 -0.9589041140740743 -0.9182939137037036 0.0753739045185185 0.00814951727462963 0.003221532676481483 -0.9891988798148148 -0.9764421407407409 -0.9826108992592594 -0.02196719782037037 -0.028011763381481484 0.06368890699999999 -0.972990379814815 -0.969421045555555 -0.9741183224074074 -0.09775757599999998 -0.04851906842592594 -0.04784832256666668 -0.9815730857407408 -0.9855087651851853 -0.9892709007407409 -0.9537628840740742 -0.9371871852222222 -0.9537628840740742 -0.9371871852222222 -0.9849207977777781 -0.979932239074074 -0.9528484968518518 -0.9532247896296296 -0.9875805877777777 -0.9824603322222223 -0.9882198622222219 -0.9500491000000001 -0.9503629355555553 -0.9891837496296295 -0.9362317227777779 -0.9197449638888888 0.023115566655555583 0.0771842726148148 0.12118147381481484 -0.9890292385185185 -0.9761776750000002 -0.9794771933333334 -0.9904140868518518 -0.9785817299999999 -0.9844657444444446 0.26729623082407405 -0.059819557953703695 0.06928312442962961 -0.9696774359259263 -0.972595487037037 -0.9755122766666668 -0.9742009975925925 -0.9680554959259261 -0.9759764561111116 -0.15424318704814816 -0.19739251311296296 0.022201108211111098 -0.9537460707407411 -0.9386281863222222 0.11064684558148147 -0.979745872037037 -0.9791354409259259 0.30806063388518523 -0.9645642240740743 -0.9541198262962962 -0.10878031568738702 -0.9837092333333333 -0.981832336296296 0.17917368996296298
8 LAYING 0.2612542829074074 -0.02122817338814815 -0.10224536561111114 -0.9430412153703704 -0.9348911600000003 -0.9324914544074073 -0.40593003611111106 0.5899224348148147 0.7198315392592592 -0.9188731923333331 -0.9579900364814816 -0.9418362633703702 0.08783269025925929 0.023329915913703717 -0.016921879134444446 -0.9732530422222224 -0.976520952037037 -0.9660875746296299 0.005353612068518519 -0.08913741385925926 0.13818830737037036 -0.9652040175925927 -0.9520393857407405 -0.9675897546296298 -0.10644500831481483 -0.03897351987222221 -0.06941231509259259 -0.9699240774074073 -0.974186451851852 -0.9876012037037037 -0.9353086338888889 -0.9132503299999999 -0.9353086338888889 -0.9132503299999999 -0.9731474896296297 -0.9629545172222221 -0.9242533485185186 -0.9324707644444449 -0.9784381912962964 -0.9690291116666666 -0.9535385638888888 -0.9518166637037035 -0.9442695140740741 -0.9401252983333336 -0.9312367569629629 -0.9311464975185186 -0.30724837436666663 0.005397543574074083 0.19243578708777778 -0.9731105961111113 -0.9758774374074073 -0.9621111366666669 -0.9759599114814812 -0.9791708816666668 -0.9686992229629628 0.1649842989592592 0.0066728642111110945 0.12024873963518525 -0.9579038861111111 -0.9574111601851854 -0.9674612390740739 -0.9678463607407409 -0.9503164709259257 -0.9706719664814815 -0.1055909039722222 -0.1998802055190741 0.21356838220018518 -0.9322796455185188 -0.9172579794259259 0.048498846351851865 -0.9617928524074073 -0.9637910942592592 0.3508226013333332 -0.9445289505555559 -0.9367869699999994 -0.06205637524629631 -0.9684039459259259 -0.9717932798148147 0.21937124614259262
9 WALKING 0.2785028421153846 -0.01808919712844231 -0.11082051230769231 -0.2383535626923077 -0.201696960826923 -0.057963646903076906 0.9518670796153846 -0.031434173873076926 -0.11585612108038458 -0.9809719736538463 -0.9712424230769229 -0.9555239955769232 0.07043572704807693 0.02122559100173077 0.00414762740192308 -0.20673378796153846 -0.2769299338461539 -0.4097645261538461 -0.08083605986538464 -0.06255987106153846 0.11162977989615389 -0.4761635067307693 -0.4670541678846155 -0.26568352134615375 -0.08092040944615385 -0.035628342703846155 -0.0633406620592308 -0.5269853090384613 -0.549200228076923 -0.4578814940384616 -0.09808404961434612 -0.37942876999999997 -0.09808404961434612 -0.37942876999999997 -0.2037336155192308 -0.3171134871153847 -0.29454226682692314 -0.4897258115384615 -0.5102539957692306 -0.5998664726923078 -0.2947111636538462 -0.25767761615384616 -0.2508062597884615 -0.21801997742307683 -0.2239725585961539 -0.03379652565730769 -0.31072756336538454 0.02131950154423077 0.02378317614423076 -0.3142654013461537 -0.36770659500000014 -0.3995412451923078 -0.1702283401344231 -0.22838047348076926 -0.41910436288461533 -0.378291493076923 -0.38904730384615394 -0.36657047782692315 -0.3836761209615384 -0.4369058605769232 -0.24022251213461535 -0.5074045126923077 -0.49099033634615397 -0.34236722326923075 -0.20062450373076918 0.016481583110769228 -0.15210372105769232 -0.3188010227115385 -0.5138919532692307 0.16167298852884615 -0.3168707155769231 -0.3223375367307693 0.1592399385557692 -0.5137974803846154 -0.5627145286538462 0.12741624112115385 -0.6025816182692308 -0.6243519236538463 0.24322218177115382
9 WALKING_UPSTAIRS 0.2624364757142857 -0.019510109997571426 -0.12521900395918364 -0.36144437755102055 -0.30220620381632646 -0.25343408354285724 0.9026477777551019 -0.03779478242857142 -0.26600986685714284 -0.9543835571428575 -0.9013173216326531 -0.8940710787755104 0.0692266245755102 0.0012661221836734674 0.007660466023673471 -0.33529164469387757 -0.586147012244898 -0.6472960020408162 -0.16396718999999998 -0.041258790957959195 0.14569462592448976 -0.34397663073469387 -0.40085906795918375 -0.13817648105877553 -0.06846895933551023 -0.030279745240816336 -0.023632791118367344 -0.6604195342857144 -0.7086047746938778 -0.6571142012244896 -0.26072758142857155 -0.40022203714285703 -0.26072758142857155 -0.40022203714285703 -0.4406675402040816 -0.4454853979591838 -0.08332344900612243 -0.42583976142857133 -0.6728405618367348 -0.7486512555102042 -0.34273595265306134 -0.40502279816326536 -0.3847104234081632 -0.3698157773469388 -0.2976410627551021 -0.24408180830204082 -0.3412196787204082 -0.24708615146938775 -0.21520399281632652 -0.4020447504081633 -0.6084985920408164 -0.6151257106122449 -0.32742198959183666 -0.5901129165306122 -0.677831082857143 -0.427211088244898 -0.5292759724489795 -0.5470222163265306 -0.3139416313265307 -0.4991592028571428 -0.32769867118367346 -0.3616263771020409 -0.35203309161224494 -0.16555455422040816 -0.2848817685102041 -0.4149463402040818 -0.507490866734694 -0.37289034897959183 -0.5099294614285714 -0.0019542749489795935 -0.4195331085714285 -0.4849357520408163 0.02575974555102041 -0.5314826938775512 -0.45684132520408177 -0.2599629577959184 -0.7341594493877552 -0.7877815908163266 0.13600115014489794
9 WALKING_DOWNSTAIRS 0.2959234450000001 -0.02039942690754762 -0.09102787939523807 0.21339227054761908 -0.20831070550476194 -0.007715300357142836 0.9384177733333332 -0.0352304645104762 -0.08227617494261905 -0.9521412207142859 -0.9363065588095237 -0.8766412973809521 0.13019304380952373 -0.02068659659523808 0.0026256885476190523 0.017623342197619046 -0.30944247249999995 -0.3595133627619047 -0.09163830110714286 -0.07125988431428572 0.1168044006904762 -0.39642919795238096 -0.34076523314285717 -0.27968515019190476 -0.09459120244761905 -0.05976083346190476 -0.06780805987857143 -0.5096693140476192 -0.44860245119047615 -0.4172395509523811 0.1458863579357143 0.2651201313652381 0.1458863579357143 0.2651201313652381 -0.1623760892761905 0.03990781855238094 -0.16892140063333333 -0.3223314647619048 -0.46902843404761907 -0.4558554252380952 0.10312850619761907 -0.18312045542857142 -0.1037058226578571 0.2504887588690477 -0.2735613851428572 -0.03494949271428572 -0.4406339057142857 0.06250582437380953 -0.0424266601952381 -0.06453543424047622 -0.31364304180952385 -0.293677789595238 0.009382243371428565 -0.3559818214285714 -0.42537740833333326 -0.43402213000000006 -0.2320428263335715 -0.3303182619285715 -0.3250428909047618 -0.31251219545238085 -0.2506865867190476 -0.423558773952381 -0.36428256571428574 -0.3565614717142858 -0.16522423156666668 -0.0035169711690476286 -0.11519199254666673 0.222203941 0.08886716740476189 -0.04982738988809523 0.007168778835714275 0.07055261383333333 -0.08245045999285712 -0.3475402266666666 -0.4241707371428573 0.06567822018809524 -0.46317205380952375 -0.48515890690476193 0.13202101456666668
9 SITTING 0.24832674354000006 -0.027016776979999997 -0.07537846886000002 -0.9572277914 -0.8751414049999999 -0.83200187268 0.9163245106000001 -0.04142582289379998 0.08526309914399999 -0.9552804062000003 -0.9464519699999999 -0.8858541124199998 0.07700500637399998 0.009817397262000004 -0.008674672650999998 -0.9645358564 -0.9567775447999998 -0.9618894375999997 -0.04232887677799999 -0.04142711812000001 0.0807919285908 -0.9590200492000001 -0.9191882264000002 -0.9301768338000003 -0.0930708106 -0.04666344147199999 -0.05284148999400001 -0.9645323452000001 -0.9719274471999999 -0.9687388913999999 -0.8933617175999998 -0.8637564342000001 -0.8933617175999998 -0.8637564342000001 -0.9643837570000001 -0.9517802432000003 -0.9032355368000003 -0.9066063205999998 -0.9733641365999999 -0.9663610734000002 -0.9594135940000003 -0.9116832189999999 -0.8922013437999997 -0.9569034590000001 -0.86761360746 -0.818001834824 -0.10938384173400001 -0.12009339589799996 -0.13174887345459999 -0.9655962396 -0.9580073906000002 -0.9575269752 -0.9666604035999997 -0.9585229865999998 -0.9649413417999998 0.020397985580000007 -0.27190085077000004 -0.2676657348059999 -0.9503152370000002 -0.9396930077999999 -0.9403123130000003 -0.9618360162000001 -0.9105833609999999 -0.9341874783999999 -0.12814411454799998 -0.3597395817120001 -0.17324215306 -0.8977181971999997 -0.8691725114000002 -0.08061344386000002 -0.9530504408 -0.9493949814 0.0974700202614 -0.9344377377999997 -0.9064712292000003 -0.19597005158999992 -0.9683155877999999 -0.9659970148000002 0.03153486628800002
9 STANDING 0.2823100573333333 -0.02004549540222222 -0.09527474813333334 -0.9757412524444445 -0.9386357593333332 -0.9192958057777776 0.9613235022222223 -0.010383816473999993 0.009147692355555544 -0.9891031604444444 -0.9725738675555556 -0.9322452951111111 0.07600320535555556 0.013069979606666664 -0.0047007855020000005 -0.9699733988888887 -0.963849332888889 -0.970584264666667 -0.02918313634600001 -0.060810158296000005 0.09924093322222224 -0.9219906120000003 -0.9460466404444443 -0.9398897373333333 -0.095897704 -0.04191995743333333 -0.05757431314888888 -0.9491056915555556 -0.9750365304444444 -0.9697264835555556 -0.9451674824444444 -0.9361050104444442 -0.9451674824444444 -0.9361050104444442 -0.9695245788888891 -0.9637641777777782 -0.9210302231111113 -0.908291403111111 -0.9698240442222221 -0.9652870508888891 -0.9716626919999999 -0.9448494317777777 -0.9416868742222222 -0.9775792484444442 -0.9387900168888889 -0.9138968322222223 -0.1057116803688889 -0.0037872186222222184 0.00016542414888888807 -0.9713137686666669 -0.9626242988888887 -0.9671292004444444 -0.971278823333333 -0.9682345795555553 -0.9725887486666666 -0.02350414791111111 -0.09818940259999996 -0.12806795824444442 -0.9169744375555557 -0.9545143015555553 -0.9415103360000003 -0.9247385764444445 -0.9419505768888887 -0.9449428117777778 -0.22285782364444442 -0.34895997042222227 -0.16576126334000005 -0.9463301717777777 -0.9402655464444446 0.023573870662222208 -0.963242884 -0.9635931595555558 0.2005376882888889 -0.9297690677777776 -0.9109096595555558 -0.17495356862222222 -0.967491628 -0.9647707991111111 0.024365084844444444
